chan_idx,lat,lon,depth,chan_m,utm_x,utm_y,x,y
20754.0,45.243693,-124.47002,-407.8582,42377.68989229202,384632.2058122285,5011073.243083648,50593.87506328686,25961.733142672107
20755.0,45.243698,-124.47005,-407.87203,42379.731796979904,384629.86152548227,5011073.841447712,50596.21935003309,25962.331506735645
20756.0,45.243703,-124.47007,-407.88149,42381.773701667786,384628.3020420483,5011074.42551062,50597.77883346705,25962.91556964349
20757.0,45.243709,-124.4701,-407.89577,42383.81560635567,384625.95978060504,5011075.1349679725,50600.12109491031,25963.625026996247
20758.0,45.243714,-124.47012,-407.90529,42385.85751104355,384624.40029782284,5011075.719031855,50601.68057769252,25964.209090879187
20759.0,45.243719,-124.47015,-407.91958,42387.89941573143,384622.056012638,5011076.317398839,50604.024862877384,25964.807457862422
20760.0,45.243724,-124.47017,-407.92893,42389.94132041931,384620.4965304758,5011076.901463697,50605.58434503956,25965.391522720456
20761.0,45.24373,-124.4702,-407.9428,42391.98322510719,384618.15427073033,5011077.61092397,50607.926604785025,25966.10098299384
20762.0,45.243735,-124.47022,-407.95176,42394.025129795074,384616.5947892199,5011078.194989803,50609.48608629545,25966.68504882697
20763.0,45.24374,-124.47025,-407.965,42396.067034482956,384614.25050559826,5011078.793359707,50611.830369917094,25967.283418730833
20764.0,45.243745,-124.47027,-407.97334,42398.10893917084,384612.6910247078,5011079.377426513,50613.38985080755,25967.867485536262
20765.0,45.243751,-124.4703,-407.98539,42400.15084385872,384610.3487666623,5011080.086889708,50615.73210885306,25968.576948732138
20766.0,45.243756,-124.47032,-407.99284,42402.1927485466,384608.7892864215,5011080.670957487,50617.29158909386,25969.1610165108
20767.0,45.243761,-124.47035,-408.00353,42404.23465323448,384606.44500436133,5011081.269330313,50619.63587115402,25969.759389337152
20768.0,45.243766,-124.47037,-408.00986,42406.27655792236,384604.8855247426,5011081.853399068,50621.19535077276,25970.34345809184
20769.0,45.243772,-124.4704,-408.01892,42408.318462610245,384602.54326839885,5011082.562865185,50623.53760711651,25971.052924208343
20770.0,45.243777,-124.47042,-408.0245,42410.360367298126,384600.9837894299,5011083.1469349135,50625.09708608547,25971.636993937194
20771.0,45.243782,-124.47045,-408.03282,42412.40227198601,384598.63950893097,5011083.745310661,50627.44136658439,25972.235369685106
20772.0,45.243787,-124.47047,-408.03788,42414.44417667389,384597.080030582,5011084.3293813635,50629.00084493338,25972.81944038719
20773.0,45.243793,-124.4705,-408.04535,42416.48608136177,384594.7377759381,5011085.0388504015,50631.343099577236,25973.52890942525
20774.0,45.243798,-124.47052,-408.05,42418.52798604965,384593.1782982429,5011085.622922077,50632.90257727244,25974.112981100567
20775.0,45.243803,-124.47055,-408.0571,42420.56989073753,384590.8340193033,5011086.221300748,50635.246856212034,25974.7113597719
20776.0,45.243808,-124.47057,-408.06146,42422.611795425415,384589.2745422281,5011086.8053733995,50636.80633328727,25975.29543242324
20777.0,45.243814,-124.4706,-408.06808,42424.6537001133,384586.93228928413,5011087.514845359,50639.148586231226,25976.004904382862
20778.0,45.243819,-124.47062,-408.07228,42426.69560480118,384585.3728128586,5011088.098918983,50640.70806265675,25976.588978006504
20779.0,45.243824,-124.47065,-408.07886,42428.73750948906,384583.0285354803,5011088.697300573,50643.052340035036,25977.187359596603
20780.0,45.243829,-124.47067,-408.08301,42430.77941417694,384581.46905967884,5011089.281375173,50644.61181583651,25977.77143419627
20781.0,45.243835,-124.4707,-408.08945,42432.82131886482,384579.12680843467,5011089.990850055,50646.95406708069,25978.480909078382
20782.0,45.24384,-124.47072,-408.09367,42434.863223552704,384577.5673332809,5011090.574925628,50648.51354223443,25979.064984651282
20783.0,45.243845,-124.47075,-408.10037,42436.905128240585,384575.223057464,5011091.17331014,50650.85781805136,25979.66336916387
20784.0,45.243851,-124.47077,-408.10464,42438.94703292847,384573.6656084015,5011091.868478518,50652.41526711383,25980.358537541702
20785.0,45.243856,-124.4708,-408.11162,42440.98893761635,384571.321333388,5011092.466864491,50654.75954212737,25980.956923514605
20786.0,45.243861,-124.47082,-408.11625,42443.03084230423,384569.761859506,5011093.050942012,50656.319016009336,25981.541001035832
20787.0,45.243866,-124.47085,-408.12364,42445.07274699211,384567.41758525243,5011093.649329444,50658.66329026292,25982.139388468117
20788.0,45.243872,-124.47087,-408.12853,42447.11465167999,384565.8601376001,5011094.3444997715,50660.22073791525,25982.834558795206
20789.0,45.243877,-124.4709,-408.13643,42449.156556367874,384563.51586414594,5011094.942888665,50662.565011369414,25983.432947688736
20790.0,45.243882,-124.47092,-408.14179,42451.198461055756,384561.9563915357,5011095.526968135,50664.124483979656,25984.01702715829
20791.0,45.243887,-124.47095,-408.15015,42453.24036574364,384559.6121188435,5011096.12535849,50666.46875667188,25984.615417513996
20792.0,45.243893,-124.47097,-408.15565,42455.28227043152,384558.0546726035,5011096.820530766,50668.02620291186,25985.310589789413
20793.0,45.243898,-124.471,-408.16418,42457.3241751194,384555.71040071064,5011097.418922582,50670.37047480472,25985.908981605433
20794.0,45.243903,-124.47102,-408.16984,42459.36607980728,384554.1509293722,5011098.003003998,50671.92994614318,25986.49306302145
20795.0,45.243908,-124.47105,-408.17847,42461.40798449516,384551.8066582412,5011098.601397274,50674.27421727416,25987.091456297785
20796.0,45.243914,-124.47107,-408.18416,42463.449889183044,384550.2492134095,5011099.296571498,50675.83166210586,25987.78663052153
20797.0,45.243919,-124.4711,-408.19283,42465.491793870926,384547.90494307806,5011099.894966234,50678.1759324373,25988.385025258176
20798.0,45.243924,-124.47112,-408.19857,42467.53369855881,384546.3454730133,5011100.4790496,50679.73540250206,25988.969108623452
20799.0,45.243929,-124.47114,-408.2043,42469.57560324669,384544.78600322304,5011101.063133356,50681.29487229232,25989.553192379884
20800.0,45.243935,-124.47117,-408.2129,42471.61750793457,384542.44376002025,5011101.772621971,50683.637115495105,25990.262680994347
20801.0,45.24394,-124.47119,-408.21859,42473.65941262245,384540.88429087977,5011102.356706701,50685.19658463559,25990.846765724942
20802.0,45.243945,-124.47122,-408.22709,42475.70131731033,384538.5400224571,5011102.9551049415,50687.54085305828,25991.445163965225
20803.0,45.24395,-124.47124,-408.2327,42477.743221998215,384536.98055394064,5011103.539190646,50689.10032157472,25992.029249669984
20804.0,45.243956,-124.47127,-408.24102,42479.785126686096,384534.6383124377,5011104.248682182,50691.44256307767,25992.738741206005
20805.0,45.243961,-124.47129,-408.24651,42481.82703137398,384533.078844569,5011104.83276886,50693.00203094637,25993.322827883996
20806.0,45.243966,-124.47132,-408.25462,42483.86893606186,384530.7345777076,5011105.431170024,50695.34629780776,25993.9212290477
20807.0,45.243971,-124.47134,-408.25995,42485.91084074974,384529.17511046096,5011106.015257676,50696.9057650544,25994.505316699855
20808.0,45.243977,-124.47137,-408.2678,42487.95274543762,384526.8328706598,5011106.724752135,50699.24800485553,25995.214811158367
20809.0,45.243982,-124.47139,-408.27295,42489.9946501255,384525.2734040629,5011107.30884076,50700.807471452456,25995.798899783753
20810.0,45.243987,-124.47142,-408.28048,42492.036554813385,384522.92913876084,5011107.907244846,50703.15173675452,25996.397303869948
20811.0,45.243992,-124.47144,-408.28542,42494.07845950127,384521.36967278586,5011108.491334446,50704.71120272949,25996.981393469498
20812.0,45.243998,-124.47147,-408.29262,42496.12036418915,384519.0274346846,5011109.200831825,50707.05344083073,25997.690890848637
20813.0,45.244003,-124.47149,-408.29728,42498.16226887703,384517.4679693595,5011109.784922399,50708.612906155875,25998.27498142235
20814.0,45.244008,-124.47152,-408.30398,42500.20417356491,384515.12370562076,5011110.383329406,50710.957169894595,25998.873388430104
20815.0,45.244014,-124.47154,-408.30834,42502.24607825279,384513.5662674535,5011111.078512788,50712.51460806187,25999.568571811542
20816.0,45.244019,-124.47157,-408.31454,42504.287982940674,384511.2220045162,5011111.676921257,50714.85887099913,26000.16698028054
20817.0,45.244024,-124.47159,-408.31855,42506.329887628555,384509.66254046076,5011112.26101378,50716.41833505459,26000.751072803512
20818.0,45.244029,-124.47162,-408.32429,42508.37179231644,384507.31827828346,5011112.859423706,50718.76259723189,26001.34948273003
20819.0,45.244035,-124.47164,-408.32803,42510.41369700432,384505.7608415284,5011113.554609037,50720.320033986936,26002.044668060727
20820.0,45.24404,-124.47167,-408.33335,42512.4556016922,384503.4165801505,5011114.153020427,50722.66429536487,26002.643079450354
20821.0,45.244045,-124.47169,-408.33681,42514.49750638008,384501.85711736884,5011114.737114897,50724.223758146516,26003.22717392072
20822.0,45.24405,-124.47172,-408.34178,42516.53941106796,384499.51285675284,5011115.335527747,50726.56801876251,26003.82558677066
20823.0,45.244056,-124.47174,-408.34506,42518.581315755844,384497.955421406,5011116.030715026,50728.12545410934,26004.520774049684
20824.0,45.244061,-124.47177,-408.34975,42520.623220443726,384495.6111615895,5011116.629129337,50730.46971392585,26005.11918836087
20825.0,45.244066,-124.47179,-408.35284,42522.66512513161,384494.0517000816,5011117.213225755,50732.02917543374,26005.703284778632
20826.0,45.244071,-124.47182,-408.35733,42524.70702981949,384491.7074410269,5011117.811641526,50734.37343448843,26006.30170055013
20827.0,45.244077,-124.47184,-408.36036,42526.74893450737,384490.1500070905,5011118.506830755,50735.93086842488,26006.996889778413
20828.0,45.244082,-124.47187,-408.36474,42528.79083919525,384487.8057488352,5011119.1052479865,50738.27512668015,26007.595307010226
20829.0,45.244087,-124.47189,-408.3677,42530.83274388313,384486.24628859706,5011119.6893463535,50739.834586918296,26008.179405377246
20830.0,45.244092,-124.47192,-408.37206,42532.874648571014,384483.90203110373,5011120.287765046,50742.178844411625,26008.777824069373
20831.0,45.244098,-124.47194,-408.37511,42534.916553258896,384482.34459857753,5011120.982956221,50743.73627693782,26009.47301524505
20832.0,45.244103,-124.47197,-408.37955,42536.95845794678,384480.0003418857,5011121.5813763775,50746.08053362963,26010.071435401216
20833.0,45.244108,-124.47199,-408.38265,42539.00036263466,384478.44088291936,5011122.165476691,50747.639992596,26010.6555357147
20834.0,45.244113,-124.47202,-408.38726,42541.04226732254,384476.09662698733,5011122.763898305,50749.984248528024,26011.253957328387
20835.0,45.244119,-124.47204,-408.39049,42543.08417201042,384474.5391958694,5011123.45909143,50751.54167964595,26011.94915045332
20836.0,45.244124,-124.47207,-408.39498,42545.1260766983,384472.19494073885,5011124.0575145045,50753.88593477651,26012.547573528253
20837.0,45.244129,-124.47209,-408.39801,42547.167981386185,384470.63548304624,5011124.641616768,50755.44539246912,26013.131675791927
20838.0,45.244134,-124.47212,-408.40229,42549.209886074066,384468.29122867365,5011125.240041304,50757.7896468417,26013.730100328103
20839.0,45.24414,-124.47214,-408.40526,42551.25179076195,384466.733798968,5011125.935236375,50759.34707654733,26014.42529539857
20840.0,45.244145,-124.47217,-408.40933,42553.29369544983,384464.38954539876,5011126.533662374,50761.69133011659,26015.023721397854
20841.0,45.24415,-124.47219,-408.41211,42555.33560013771,384462.8300889759,5011127.117766584,50763.25078653946,26015.607825607993
20842.0,45.244155,-124.47222,-408.41599,42557.37750482559,384460.48583616666,5011127.716194042,50765.5950393487,26016.206253065728
20843.0,45.244161,-124.47224,-408.41871,42559.41940951347,384458.92840787134,5011128.411391062,50767.15246764402,26016.901450085454
20844.0,45.244166,-124.47227,-408.42242,42561.461314201355,384456.58415586344,5011129.009819982,50769.496719651914,26017.499879005365
20845.0,45.244171,-124.47229,-408.42495,42563.50321888924,384455.02470071043,5011129.593926141,50771.05617480492,26018.08398516476
20846.0,45.244177,-124.47232,-408.42856,42565.54512357712,384452.68247707875,5011130.303448356,50773.398398436606,26018.79350737948
20847.0,45.244182,-124.47234,-408.43099,42567.587028265,384451.1230225774,5011130.887555489,50774.95785293798,26019.37761451304
20848.0,45.244187,-124.47237,-408.43442,42569.62893295288,384448.77877213084,5011131.485987327,50777.302103384514,26019.976046350785
20849.0,45.244192,-124.47239,-408.43677,42571.67083764076,384447.21931825153,5011132.070095436,50778.86155726382,26020.56015445944
20850.0,45.244198,-124.47242,-408.44017,42573.712742328644,384444.8770963198,5011132.779620573,50781.20377919555,26021.269679596648
20851.0,45.244203,-124.47244,-408.44247,42575.754647016525,384443.31764309015,5011133.363729655,50782.763232425204,26021.853788678534
20852.0,45.244208,-124.47247,-408.44581,42577.79655170441,384440.97339420306,5011133.962164415,50785.1074813123,26022.45222343877
20853.0,45.244213,-124.47249,-408.44812,42579.83845639229,384439.41394159745,5011134.546274471,50786.666933917906,26023.03633349482
20854.0,45.244219,-124.47252,-408.45157,42581.88036108017,384437.0717213636,5011135.25580253,50789.009154151776,26023.745861553587
20855.0,45.244224,-124.47254,-408.45394,42583.92226576805,384435.51226940774,5011135.83991356,50790.56860610761,26024.3299725838
20856.0,45.244229,-124.47257,-408.45752,42585.96417045593,384433.16802208195,5011136.438351241,50792.9128534334,26024.928410264663
20857.0,45.244234,-124.47259,-408.45987,42588.006075143814,384431.6085707462,5011137.022463245,50794.47230476915,26025.51252226904
20858.0,45.24424,-124.47262,-408.46311,42590.047979831696,384429.26635221415,5011137.731994226,50796.814523301204,26026.222053249367
20859.0,45.244245,-124.47264,-408.46516,42592.08988451958,384427.7069015281,5011138.316107204,50798.37397398724,26026.806166227907
20860.0,45.24425,-124.47267,-408.46802,42594.13178920746,384425.36265576567,5011138.9145478085,50800.71821974969,26027.40460683219
20861.0,45.244255,-124.47269,-408.4699,42596.17369389534,384423.80320570164,5011139.49866176,50802.27766981372,26027.988720783964
20862.0,45.244261,-124.47272,-408.47261,42598.21559858322,384421.4609888675,5011140.208195663,50804.61988664785,26028.69825468678
20863.0,45.244266,-124.47274,-408.47444,42600.2575032711,384419.9015394532,5011140.792310588,50806.17933606217,26029.282369611785
20864.0,45.244271,-124.47277,-408.47715,42602.299407958984,384417.5572952521,5011141.390754113,50808.52358026325,26029.880813136697
20865.0,45.244276,-124.47279,-408.47906,42604.341312646866,384415.99784645985,5011141.974870014,50810.0830290555,26030.464929037727
20866.0,45.244282,-124.47282,-408.482,42606.38321733475,384413.65563132754,5011142.684406838,50812.42524418782,26031.174465862103
20867.0,45.244287,-124.47284,-408.48411,42608.42512202263,384412.09618318506,5011143.268523714,50813.9846923303,26031.758582737297
20868.0,45.244292,-124.47286,-408.48634,42610.46702671051,384410.5367353191,5011143.852640977,50815.54414019623,26032.342700000852
20869.0,45.244297,-124.47289,-408.48982,42612.50893139839,384408.1924930229,5011144.4510880085,50817.88838249247,26032.941147032194
20870.0,45.244303,-124.47291,-408.49245,42614.55083608627,384406.63507421454,5011145.146298085,50819.44580130081,26033.636357109062
20871.0,45.244308,-124.47294,-408.49653,42616.592740774155,384404.2908327217,5011145.744746575,50821.79004279367,26034.234805598855
20872.0,45.244313,-124.47296,-408.49958,42618.634645462036,384402.73138612753,5011146.328865788,50823.34948938782,26034.81892481167
20873.0,45.244318,-124.47299,-408.50442,42620.67655014992,384400.3871453926,5011146.927315741,50825.69373012276,26035.41737476457
20874.0,45.244324,-124.47301,-408.50808,42622.7184548378,384398.8297279926,5011147.622527766,50827.251147522766,26036.112586789764
20875.0,45.244329,-124.47304,-408.51381,42624.76035952568,384396.4854880611,5011148.220979179,50829.59538745426,26036.71103820298
20876.0,45.244334,-124.47306,-408.51806,42626.80226421356,384394.9260427387,5011148.805100341,50831.154832776636,26037.29515936505
20877.0,45.24434,-124.47309,-408.52487,42628.84416890144,384392.5838322501,5011149.514645053,50833.49704326526,26038.004704076797
20878.0,45.244345,-124.47311,-408.52985,42630.886073589325,384391.02438757743,5011150.098767188,50835.05648793792,26038.5888262121
20879.0,45.24435,-124.47314,-408.53766,42632.92797827721,384388.68014920724,5011150.697221521,50837.400726308115,26039.18728054501
20880.0,45.244355,-124.47316,-408.54325,42634.96988296509,384387.12070515665,5011151.281344632,50838.96017035871,26039.77140365541
20881.0,45.244361,-124.47319,-408.55192,42637.01178765297,384384.77849636594,5011151.990892266,50841.30237914942,26040.480951289646
20882.0,45.244366,-124.47321,-408.55802,42639.05369234085,384383.21905296703,5011152.575016349,50842.86182254832,26041.065075372346
20883.0,45.244371,-124.47324,-408.56735,42641.09559702873,384380.8748161563,5011153.173473605,50845.20605935907,26041.663532628678
20884.0,45.244376,-124.47326,-408.57392,42643.137501716614,384379.3153733774,5011153.757598663,50846.76550213795,26042.247657686472
20885.0,45.244382,-124.47329,-408.58399,42645.179406404495,384376.9731662885,5011154.4671492195,50849.10770922684,26042.9572082432
20886.0,45.244387,-124.47331,-408.59099,42647.22131109238,384375.4137241594,5011155.0512752505,50850.66715135594,26043.541334274225
20887.0,45.244392,-124.47334,-408.60159,42649.26321578026,384373.069488912,5011155.6497354265,50853.01138660335,26044.139794450253
20888.0,45.244397,-124.47336,-408.60898,42651.30512046814,384371.5100474049,5011156.233862432,50854.570828110445,26044.723921455443
20889.0,45.244403,-124.47339,-408.62022,42653.34702515602,384369.167842016,5011156.943415909,50856.91303349938,26045.433474932797
20890.0,45.244408,-124.47341,-408.62797,42655.3889298439,384367.6084011566,5011157.527543889,50858.47247435874,26046.01760291308
20891.0,45.244413,-124.47344,-408.63964,42657.430834531784,384365.26416747057,5011158.126006989,50860.81670804479,26046.61606601253
20892.0,45.244418,-124.47346,-408.64772,42659.472739219666,384363.70472723525,5011158.710135942,50862.376148280106,26047.200194966048
20893.0,45.244424,-124.47349,-408.65994,42661.51464390755,384361.3625235462,5011159.419692341,50864.718351969146,26047.90975136496
20894.0,45.244429,-124.47351,-408.66832,42663.55654859543,384359.8030839606,5011160.003822269,50866.27779155475,26048.49388129264
20895.0,45.244434,-124.47354,-408.68088,42665.59845328331,384357.4588518359,5011160.602288289,50868.62202367943,26049.09234731272
20896.0,45.244439,-124.47356,-408.68954,42667.64035797119,384355.8994128724,5011161.186419191,50870.18146264297,26049.676478214562
20897.0,45.244445,-124.47359,-408.70258,42669.68226265907,384353.55721088115,5011161.895978512,50872.52366463421,26050.386037535965
20898.0,45.24445,-124.47361,-408.71148,42671.724167346954,384351.99777256936,5011162.480110389,50874.083102945995,26050.970169412903
20899.0,45.244455,-124.47364,-408.72476,42673.766072034836,384349.65354200406,5011163.07857933,50876.427333511296,26051.56863835361
20900.0,45.24446,-124.47366,-408.73389,42675.80797672272,384348.0941043143,5011163.662712178,50877.986771201075,26052.152771201916
20901.0,45.244466,-124.47369,-408.7478,42677.8498814106,384345.751904023,5011164.372274424,50880.32897149236,26052.862333447672
20902.0,45.244471,-124.47371,-408.75758,42679.89178609848,384344.19246698095,5011164.956408247,50881.8884085344,26053.446467271075
20903.0,45.244476,-124.47374,-408.7725,42681.93369078636,384341.848237979,5011165.55488011,50884.23263753636,26054.04493913334
20904.0,45.244481,-124.47376,-408.78296,42683.97559547424,384340.288801559,5011166.139014908,50885.79207395634,26054.629073931836
20905.0,45.244487,-124.47379,-408.79888,42686.017500162125,384337.94660296955,5011166.848580073,50888.13427254581,26055.338639096357
20906.0,45.244492,-124.47381,-408.80984,42688.059404850006,384336.38716719934,5011167.432715844,50889.693708316016,26055.922774868086
20907.0,45.244497,-124.47384,-408.82627,42690.10130953789,384334.04293975874,5011168.03119063,50892.03793575661,26056.52124965377
20908.0,45.244502,-124.47386,-408.83762,42692.14321422577,384332.4835046085,5011168.615327375,50893.59737090685,26057.105386398733
20909.0,45.244508,-124.47389,-408.85466,42694.18511891365,384330.14130771905,5011169.324895463,50895.939567796304,26057.814954486676
20910.0,45.244513,-124.47391,-408.86628,42696.22702360153,384328.58187322057,5011169.909033184,50897.49900229479,26058.399092207663
20911.0,45.244518,-124.47394,-408.88337,42698.26892828941,384326.23764734133,5011170.507510889,50899.843228174024,26058.997569913045
20912.0,45.244524,-124.47396,-408.89524,42700.310832977295,384324.68024335307,5011171.2027414255,50901.40063216229,26059.692800449207
20913.0,45.244529,-124.47399,-408.91227,42702.35273766518,384322.33601827524,5011171.801220592,50903.74485724012,26060.291279615834
20914.0,45.244534,-124.47401,-408.92386,42704.39464235306,384320.7765850486,5011172.3853602605,50905.30429046677,26060.875419284217
20915.0,45.244539,-124.47404,-408.94058,42706.43654704094,384318.4323607288,5011172.983840889,50907.64851478656,26061.47389991302
20916.0,45.244545,-124.47406,-408.95209,42708.47845172882,384316.8749581527,5011173.679073374,50909.20591736265,26062.16913239751
20917.0,45.24455,-124.47409,-408.96826,42710.5203564167,384314.5307346343,5011174.277555462,50911.55014088104,26062.767614485696
20918.0,45.244555,-124.47411,-408.97913,42712.562261104584,384312.9713026794,5011174.861697078,50913.109572835965,26063.351756101474
20919.0,45.24456,-124.47414,-408.99453,42714.604165792465,384310.62707992294,5011175.460180627,50915.45379559242,26063.950239650905
20920.0,45.244566,-124.47416,-409.00503,42716.64607048035,384309.06967875524,5011176.15541506,50917.01119676011,26064.64547408372
20921.0,45.244571,-124.47419,-409.01945,42718.68797516823,384306.7254568002,5011176.753900069,50919.35541871516,26065.243959092535
20922.0,45.244576,-124.47421,-409.02903,42720.72987985611,384305.16602611705,5011177.338043635,50920.91484939831,26065.828102658503
20923.0,45.244581,-124.47424,-409.04248,42722.77178454399,384302.82180492196,5011177.936530104,50923.2590705934,26066.42658912763
20924.0,45.244587,-124.47426,-409.05181,42724.81368923187,384301.2644051646,5011178.631766487,50924.81647035078,26067.121825510636
20925.0,45.244592,-124.47429,-409.0648,42726.855593919754,384298.9201847689,5011179.230254418,50927.160690746445,26067.72031344194
20926.0,45.244597,-124.47431,-409.07363,42728.897498607635,384297.36075535754,5011179.814399931,50928.720120157814,26068.30445895437
20927.0,45.244602,-124.47434,-409.08616,42730.93940329552,384295.0165357238,5011180.412889322,50931.06433979154,26068.90294834599
20928.0,45.244608,-124.47436,-409.09483,42732.9813079834,384293.45913737675,5011181.108127654,50932.62173813861,26069.59818667732
20929.0,45.244613,-124.47439,-409.10688,42735.02321267128,384291.11491854436,5011181.7066185055,50934.96595697099,26070.196677529253
20930.0,45.244618,-124.47441,-409.11504,42737.06511735916,384289.5554904049,5011182.290765967,50936.525385110464,26070.780824990943
20931.0,45.244623,-124.47444,-409.12659,42739.10702204704,384287.2112723325,5011182.889258279,50938.86960318283,26071.379317303188
20932.0,45.244629,-124.47446,-409.13454,42741.148926734924,384285.6538753958,5011183.584498559,50940.427000119584,26072.074557582848
20933.0,45.244634,-124.47449,-409.14555,42743.190831422806,384283.30965812283,5011184.182992333,50942.771217392525,26072.673051356338
20934.0,45.244639,-124.47451,-409.15295,42745.23273611069,384281.75023125706,5011184.767141744,50944.3306442583,26073.257200767286
20935.0,45.244644,-124.47454,-409.16338,42747.27464079857,384279.4060147441,5011185.365636977,50946.67486077128,26073.85569600109
20936.0,45.24465,-124.47456,-409.17047,42749.31654548645,384277.8486192175,5011186.060879204,50948.23225629784,26074.550938228145
20937.0,45.244655,-124.47459,-409.18027,42751.35845017433,384275.50440350804,5011186.6593759,50950.57647200732,26075.149434924126
20938.0,45.24466,-124.47461,-409.18675,42753.40035486221,384273.944977912,5011187.243527258,50952.13589760335,26075.733586281538
20939.0,45.244665,-124.47463,-409.19303,42755.442259550095,384272.3855525926,5011187.8276790045,50953.69532292278,26076.317738028243
20940.0,45.244671,-124.47466,-409.20191,42757.484164237976,384270.0433688462,5011188.5372695895,50956.03750666918,26077.027328613214
20941.0,45.244676,-124.47468,-409.20764,42759.52606892586,384268.4839441766,5011189.121422312,50957.596931338776,26077.611481335945
20942.0,45.244681,-124.47471,-409.21565,42761.56797361374,384266.1397303719,5011189.719922512,50959.94114514347,26078.20998153556
20943.0,45.244686,-124.47473,-409.22079,42763.60987830162,384264.5803063262,5011190.304076208,50961.50056918914,26078.794135231525
20944.0,45.244692,-124.47476,-409.22797,42765.6517829895,384262.23812427773,5011191.013669714,50963.84275123762,26079.503728738055
20945.0,45.244697,-124.47478,-409.23242,42767.69368767738,384260.6787008819,5011191.597824384,50965.40217463346,26080.08788340818
20946.0,45.244702,-124.47481,-409.2384,42769.735592365265,384258.33448863856,5011192.196327507,50967.746386876795,26080.686386530288
20947.0,45.244708,-124.47483,-409.24192,42771.77749705315,384256.777096956,5011192.8915749965,50969.30377855938,26081.381634020247
20948.0,45.244713,-124.47486,-409.24667,42773.81940174103,384254.43288551614,5011193.49007958,50971.64798999921,26081.980138603598
20949.0,45.244718,-124.47488,-409.24938,42775.86130642891,384252.87346339005,5011194.074236197,50973.20741212531,26082.56429522112
20950.0,45.244723,-124.47491,-409.25304,42777.90321111679,384250.5292527101,5011194.672742239,50975.551622805244,26083.162801262923
20951.0,45.244729,-124.47493,-409.2549,42779.94511580467,384248.97186243784,5011195.367991678,50977.10901307751,26083.85805070214
20952.0,45.244734,-124.47496,-409.2576,42781.987020492554,384246.6276525593,5011195.966499182,50979.45322295604,26084.45655820612
20953.0,45.244739,-124.47498,-409.2589,42784.028925180435,384245.0682317031,5011196.550657749,50981.01264381228,26085.0407167729
20954.0,45.244744,-124.47501,-409.26078,42786.07082986832,384242.7240225845,5011197.1491667135,50983.356852930854,26085.63922573719
20955.0,45.24475,-124.47503,-409.26137,42788.1127345562,384241.16663372255,5011197.8444181,50984.91424179281,26086.334477123804
20956.0,45.244755,-124.47506,-409.26259,42790.15463924408,384238.8224254055,5011198.442928527,50987.25845010986,26086.932987550274
20957.0,45.24476,-124.47508,-409.26291,42792.19654393196,384237.263005823,5011199.027089041,50988.81786969234,26087.51714806445
20958.0,45.244765,-124.47511,-409.26365,42794.23844861984,384234.91879826575,5011199.6256009275,50991.16207724961,26088.115659951232
20959.0,45.244771,-124.47513,-409.26342,42796.280353307724,384233.3614108141,5011200.320854262,50992.71946470125,26088.810913286172
20960.0,45.244776,-124.47516,-409.26386,42798.322257995605,384231.0172040564,5011200.91936761,50995.06367145898,26089.40942663327
20961.0,45.244781,-124.47518,-409.26367,42800.36416268349,384229.4577857477,5011201.503530072,50996.62308976764,26089.99358909577
20962.0,45.244786,-124.47521,-409.264,42802.40606737137,384227.1135797498,5011202.102044879,50998.96729576553,26090.592103903182
20963.0,45.244792,-124.47523,-409.26346,42804.44797205925,384225.5561937106,5011202.797300163,51000.52468180476,26091.287359186448
20964.0,45.244797,-124.47526,-409.26386,42806.48987674713,384223.2119885142,5011203.395816431,51002.86888700118,26091.885875455104
20965.0,45.244802,-124.47528,-409.26369,42808.53178143501,384221.65257147525,5011203.979980843,51004.428304040106,26092.470039866865
20966.0,45.244807,-124.47531,-409.26437,42810.573686122894,384219.3083670409,5011204.578498571,51006.772508474474,26093.068557594903
20967.0,45.244813,-124.47533,-409.26401,42812.615590810776,384217.7509824099,5011205.273755805,51008.32989310543,26093.76381482836
20968.0,45.244818,-124.47536,-409.26463,42814.65749549866,384215.4067787769,5011205.872274995,51010.674096738454,26094.362334018573
20969.0,45.244823,-124.47538,-409.26438,42816.69940018654,384213.84736300976,5011206.456441353,51012.2335125056,26094.9465003768
20970.0,45.244828,-124.47541,-409.26475,42818.74130487442,384211.5031601347,5011207.054962004,51014.57771538064,26095.545021027327
20971.0,45.244834,-124.47543,-409.26394,42820.7832095623,384209.9457769141,5011207.750221184,51016.135098601284,26096.240280208178
20972.0,45.244839,-124.47546,-409.26405,42822.82511425018,384207.60157484247,5011208.348743296,51018.47930067289,26096.83880231995
20973.0,45.244844,-124.47548,-409.26342,42824.867018938065,384206.0421603471,5011208.932911605,51020.03871516825,26097.422970628366
20974.0,45.244849,-124.47551,-409.26332,42826.908923625946,384203.6979590355,5011209.531435176,51022.38291647984,26098.021494199522
20975.0,45.244855,-124.47553,-409.26213,42828.95082831383,384202.14057722513,5011210.226696304,51023.940298290225,26098.71675532777
20976.0,45.24486,-124.47556,-409.26184,42830.99273300171,384199.79637671495,5011210.825221338,51026.28449880041,26099.315280362032
20977.0,45.244865,-124.47558,-409.26092,42833.03463768959,384198.2369634914,5011211.409391592,51027.843912023935,26099.89945061598
20978.0,45.24487,-124.47561,-409.26049,42835.07654237747,384195.8927637391,5011212.007918086,51030.18811177625,26100.497977109626
